service_id,date,exception_type
S73886_451,20200718,2
S73886_451,20200725,2
S73886_451,20200801,2
S73886_451,20200808,2
S73886_451,20200815,2
S73886_451,20200822,2
S71281_459,20200530,2
S71281_428,20200530,2
S71282_459,20200530,2
S71282_428,20200530,2
S71283_459,20200530,2
S71283_428,20200530,2
S71284_459,20200530,2
S71284_428,20200530,2
S71294_459,20200530,2
S71294_428,20200530,2
S71285_459,20200530,2
S71285_428,20200530,2
S71286_428,20200530,2
S71286_459,20200530,2
T2340042,20200601,2
T2340042,20200622,2
T2340042,20200623,2
T2340042,20200624,2
T2340042,20200625,2
T2340043,20200601,2
T2340043,20200622,2
T2340043,20200623,2
T2340043,20200624,2
T2340043,20200625,2
T2340184,20200601,1
T2340184,20200621,2
T2340185,20200601,1
T2340185,20200621,2
T2340186,20200601,1
T2340186,20200621,2
T2340187,20200601,1
T2340187,20200621,2
T2340188,20200601,1
T2340188,20200621,2
T2340189,20200601,1
T2340189,20200621,2
T2340201,20200601,2
T2340201,20200622,2
T2340201,20200623,2
T2340201,20200624,2
T2340201,20200625,2
T2340202,20200601,2
T2340202,20200622,2
T2340202,20200623,2
T2340202,20200624,2
T2340202,20200625,2
T2340203,20200601,2
T2340203,20200622,2
T2340203,20200623,2
T2340203,20200624,2
T2340203,20200625,2
T2340204,20200601,2
T2340204,20200622,2
T2340204,20200623,2
T2340204,20200624,2
T2340204,20200625,2
T2340350,20200601,1
T2340350,20200621,2
T2340351,20200601,1
T2340351,20200621,2
T2340352,20200601,1
T2340352,20200621,2
T2340353,20200601,1
T2340353,20200621,2
T2340400,20200601,2
T2340400,20200622,2
T2340400,20200623,2
T2340400,20200624,2
T2340400,20200625,2
T2340832,20200526,2
T2340832,20200527,2
T2340832,20200528,2
T2340832,20200601,2
T2340833,20200526,2
T2340833,20200527,2
T2340833,20200528,2
T2340833,20200601,2
T2340834,20200526,2
T2340834,20200527,2
T2340834,20200528,2
T2340834,20200601,2
T2340835,20200526,2
T2340835,20200527,2
T2340835,20200528,2
T2340835,20200601,2
T2340836,20200526,2
T2340836,20200527,2
T2340836,20200528,2
T2340836,20200601,2
T2340842,20200526,2
T2340842,20200527,2
T2340842,20200528,2
T2340842,20200601,2
T2340843,20200526,2
T2340843,20200527,2
T2340843,20200528,2
T2340843,20200601,2
T2340844,20200526,2
T2340844,20200527,2
T2340844,20200528,2
T2340844,20200601,2
T2340845,20200526,2
T2340845,20200527,2
T2340845,20200528,2
T2340845,20200601,2
T2340846,20200526,2
T2340846,20200527,2
T2340846,20200528,2
T2340846,20200601,2
T2340847,20200526,2
T2340847,20200527,2
T2340847,20200528,2
T2340847,20200601,2
T2341142,20200526,2
T2341142,20200527,2
T2341142,20200528,2
T2341142,20200601,2
T2341143,20200526,2
T2341143,20200527,2
T2341143,20200528,2
T2341143,20200601,2
T2341144,20200526,2
T2341144,20200527,2
T2341144,20200528,2
T2341144,20200601,2
T2341145,20200526,2
T2341145,20200527,2
T2341145,20200528,2
T2341145,20200601,2
T2341146,20200526,2
T2341146,20200527,2
T2341146,20200528,2
T2341146,20200601,2
T2341147,20200526,2
T2341147,20200527,2
T2341147,20200528,2
T2341147,20200601,2
T2341301,20200601,1
T2341301,20200614,2
T2341301,20200621,2
T2341302,20200601,1
T2341302,20200614,2
T2341302,20200621,2
T2341303,20200601,1
T2341303,20200614,2
T2341303,20200621,2
T2341304,20200601,1
T2341304,20200614,2
T2341304,20200621,2
T2341416,20200601,2
T2341416,20200612,2
T2341417,20200601,2
T2341417,20200612,2
T2341418,20200601,2
T2341418,20200612,2
T2341419,20200601,2
T2341419,20200612,2
T2341420,20200601,2
T2341420,20200612,2
T2341421,20200601,2
T2341421,20200612,2
T2341422,20200601,2
T2341422,20200612,2
T2341422,20200622,2
T2341422,20200623,2
T2341422,20200624,2
T2341422,20200625,2
T2341423,20200601,2
T2341423,20200612,2
T2341423,20200622,2
T2341423,20200623,2
T2341423,20200624,2
T2341423,20200625,2
T2341424,20200601,2
T2341424,20200612,2
T2341424,20200622,2
T2341424,20200623,2
T2341424,20200624,2
T2341424,20200625,2
T2341425,20200601,2
T2341425,20200612,2
T2341425,20200622,2
T2341425,20200623,2
T2341425,20200624,2
T2341425,20200625,2
T2341764,20200601,1
T2341764,20200614,2
T2341764,20200621,2
T2341765,20200601,1
T2341765,20200614,2
T2341765,20200621,2
T2341766,20200601,1
T2341766,20200614,2
T2341766,20200621,2
T2341767,20200601,1
T2341767,20200614,2
T2341767,20200621,2
T2341768,20200601,1
T2341768,20200614,2
T2341768,20200621,2
T2341843,20200601,2
T2341843,20200612,2
T2341844,20200601,2
T2341844,20200612,2
T2341845,20200601,2
T2341845,20200612,2
T2341846,20200601,2
T2341846,20200612,2
T2341847,20200601,2
T2341847,20200612,2
T2341847,20200622,2
T2341847,20200623,2
T2341847,20200624,2
T2341847,20200625,2
T2341848,20200601,2
T2341848,20200612,2
T2341848,20200622,2
T2341848,20200623,2
T2341848,20200624,2
T2341848,20200625,2
T2341849,20200601,2
T2341849,20200612,2
T2341849,20200622,2
T2341849,20200623,2
T2341849,20200624,2
T2341849,20200625,2
T2341850,20200601,2
T2341850,20200612,2
T2341850,20200622,2
T2341850,20200623,2
T2341850,20200624,2
T2341850,20200625,2
T2341851,20200601,2
T2341851,20200612,2
T2341851,20200622,2
T2341851,20200623,2
T2341851,20200624,2
T2341851,20200625,2
T2342532,20200601,2
T2342532,20200602,2
T2342532,20200603,2
T2342532,20200604,2
T2342542,20200601,2
T2342542,20200602,2
T2342542,20200603,2
T2342542,20200604,2
T2342543,20200601,2
T2342543,20200602,2
T2342543,20200603,2
T2342543,20200604,2
T2342544,20200601,2
T2342544,20200602,2
T2342544,20200603,2
T2342544,20200604,2
T2342545,20200601,2
T2342545,20200602,2
T2342545,20200603,2
T2342545,20200604,2
T2342546,20200601,2
T2342546,20200602,2
T2342546,20200603,2
T2342546,20200604,2
T2342547,20200601,2
T2342547,20200602,2
T2342547,20200603,2
T2342547,20200604,2
T2342741,20200601,2
T2342741,20200608,2
T2342741,20200609,2
T2342741,20200610,2
T2342742,20200601,2
T2342742,20200608,2
T2342742,20200609,2
T2342742,20200610,2
T2342743,20200601,2
T2342743,20200608,2
T2342743,20200609,2
T2342743,20200610,2
T2342744,20200601,2
T2342744,20200608,2
T2342744,20200609,2
T2342744,20200610,2
T2342745,20200601,2
T2342745,20200608,2
T2342745,20200609,2
T2342745,20200610,2
T2342746,20200601,2
T2342746,20200608,2
T2342746,20200609,2
T2342746,20200610,2
T2342747,20200601,2
T2342747,20200608,2
T2342747,20200609,2
T2342747,20200610,2
T2342748,20200601,2
T2342748,20200608,2
T2342748,20200609,2
T2342748,20200610,2
T2342855,20200601,1
T2342855,20200607,2
T2342856,20200601,1
T2342856,20200607,2
T2342857,20200601,1
T2342857,20200607,2
T2342858,20200601,1
T2342858,20200607,2
T2342859,20200601,1
T2342859,20200607,2
T2342860,20200601,1
T2342860,20200607,2
T2342861,20200601,1
T2342861,20200607,2
T2342985,20200601,1
T2342985,20200607,2
T2342986,20200601,1
T2342986,20200607,2
T2342987,20200601,1
T2342987,20200607,2
T2342988,20200601,1
T2342988,20200607,2
T2343217,20200601,2
T2343217,20200608,2
T2343217,20200609,2
T2343217,20200610,2
T2343218,20200601,2
T2343218,20200608,2
T2343218,20200609,2
T2343218,20200610,2
T2343219,20200601,2
T2343219,20200608,2
T2343219,20200609,2
T2343219,20200610,2
T2343220,20200601,2
T2343220,20200608,2
T2343220,20200609,2
T2343220,20200610,2
T2343259,20200601,2
T2343259,20200602,2
T2343259,20200603,2
T2343259,20200604,2
T2343260,20200601,2
T2343260,20200602,2
T2343260,20200603,2
T2343260,20200604,2
T2343261,20200601,2
T2343261,20200602,2
T2343261,20200603,2
T2343261,20200604,2
T2343262,20200601,2
T2343262,20200602,2
T2343262,20200603,2
T2343262,20200604,2
T2343263,20200601,2
T2343263,20200602,2
T2343263,20200603,2
T2343263,20200604,2
T2343264,20200601,2
T2343264,20200602,2
T2343264,20200603,2
T2343264,20200604,2
T2343265,20200601,2
T2343265,20200602,2
T2343265,20200603,2
T2343265,20200604,2
T2343266,20200601,2
T2343266,20200602,2
T2343266,20200603,2
T2343266,20200604,2
T2391595,20200601,2
T2391595,20200602,2
T2391595,20200603,2
T2391595,20200604,2
T2391596,20200601,2
T2391596,20200602,2
T2391596,20200603,2
T2391596,20200604,2
T2391597,20200601,2
T2391597,20200602,2
T2391597,20200603,2
T2391597,20200604,2
T2391598,20200601,2
T2391598,20200602,2
T2391598,20200603,2
T2391598,20200604,2
T2391599,20200601,2
T2391599,20200602,2
T2391599,20200603,2
T2391599,20200604,2
T2391600,20200601,2
T2391600,20200602,2
T2391600,20200603,2
T2391600,20200604,2
T2391601,20200601,2
T2391601,20200602,2
T2391601,20200603,2
T2391601,20200604,2
T2391602,20200601,2
T2391602,20200602,2
T2391602,20200603,2
T2391602,20200604,2
T2391955,20200601,2
T2391955,20200602,2
T2391955,20200603,2
T2391955,20200604,2
T2392082,20200601,2
T2392082,20200602,2
T2392082,20200603,2
T2392082,20200604,2
T2392083,20200601,2
T2392083,20200602,2
T2392083,20200603,2
T2392083,20200604,2
T2392084,20200601,2
T2392084,20200602,2
T2392084,20200603,2
T2392084,20200604,2
T2392085,20200601,2
T2392085,20200602,2
T2392085,20200603,2
T2392085,20200604,2
T2392086,20200601,2
T2392086,20200602,2
T2392086,20200603,2
T2392086,20200604,2
T2392087,20200601,2
T2392087,20200602,2
T2392087,20200603,2
T2392087,20200604,2
T2392088,20200601,2
T2392088,20200602,2
T2392088,20200603,2
T2392088,20200604,2
